2025-04-20 04:18:21 | Episode 1687/3000 | Score:  48 | Reward: 318.4 | Epsilon: 0.01212829 | Steps: 1565
2025-04-20 04:19:23 | Episode 1688/3000 | Score:  36 | Reward: 254.6 | Epsilon: 0.01207977 | Steps: 991
2025-04-20 04:19:46 | Episode 1689/3000 | Score:  10 | Reward: 60.4 | Epsilon: 0.01203145 | Steps: 307
2025-04-20 04:21:29 | Episode 1690/3000 | Score:  54 | Reward: 361.7 | Epsilon: 0.01198333 | Steps: 1738
2025-04-20 04:21:54 | Episode 1691/3000 | Score:  13 | Reward: 87.8 | Epsilon: 0.01193539 | Steps: 336
2025-04-20 04:23:15 | Episode 1692/3000 | Score:  39 | Reward: 249.1 | Epsilon: 0.01188765 | Steps: 1349
2025-04-20 04:23:50 | Episode 1693/3000 | Score:  21 | Reward: 151.4 | Epsilon: 0.01184010 | Steps: 508
2025-04-20 04:24:58 | Episode 1694/3000 | Score:  38 | Reward: 262.5 | Epsilon: 0.01179274 | Steps: 1114
2025-04-20 04:25:47 | Episode 1695/3000 | Score:  24 | Reward: 156.1 | Epsilon: 0.01174557 | Steps: 764
2025-04-20 04:26:52 | Episode 1696/3000 | Score:  35 | Reward: 237.8 | Epsilon: 0.01169859 | Steps: 1058
2025-04-20 04:28:00 | Episode 1697/3000 | Score:  31 | Reward: 192.3 | Epsilon: 0.01165179 | Steps: 1109
2025-04-20 04:29:03 | Episode 1698/3000 | Score:  30 | Reward: 190.8 | Epsilon: 0.01160519 | Steps: 1023
2025-04-20 04:29:48 | Episode 1699/3000 | Score:  21 | Reward: 133.0 | Epsilon: 0.01155877 | Steps: 692
2025-04-20 04:30:12 | Episode 1700/3000 | Score:  11 | Reward: 69.8 | Epsilon: 0.01151253 | Steps: 314
2025-04-20 04:30:50 | Episode 1701/3000 | Score:  18 | Reward: 115.0 | Epsilon: 0.01146648 | Steps: 569
2025-04-20 04:31:42 | Episode 1702/3000 | Score:  27 | Reward: 181.9 | Epsilon: 0.01142061 | Steps: 809
2025-04-20 04:32:00 | Episode 1703/3000 | Score:   5 | Reward: 20.4 | Epsilon: 0.01137493 | Steps: 202
2025-04-20 04:32:21 | Episode 1704/3000 | Score:   6 | Reward: 25.0 | Epsilon: 0.01132943 | Steps: 257
2025-04-20 04:33:05 | Episode 1705/3000 | Score:  23 | Reward: 153.3 | Epsilon: 0.01128411 | Steps: 691
2025-04-20 04:33:48 | Episode 1706/3000 | Score:  23 | Reward: 158.4 | Epsilon: 0.01123898 | Steps: 640
2025-04-20 04:34:10 | Episode 1707/3000 | Score:  11 | Reward: 73.4 | Epsilon: 0.01119402 | Steps: 278
2025-04-20 04:35:13 | Episode 1708/3000 | Score:  39 | Reward: 281.4 | Epsilon: 0.01114925 | Steps: 1026
2025-04-20 04:36:04 | Episode 1709/3000 | Score:  22 | Reward: 133.0 | Epsilon: 0.01110465 | Steps: 793
2025-04-20 04:36:52 | Episode 1710/3000 | Score:  24 | Reward: 157.5 | Epsilon: 0.01106023 | Steps: 750
2025-04-20 04:37:43 | Episode 1711/3000 | Score:  28 | Reward: 192.2 | Epsilon: 0.01101599 | Steps: 807
2025-04-20 04:38:28 | Episode 1712/3000 | Score:  23 | Reward: 153.0 | Epsilon: 0.01097193 | Steps: 694
2025-04-20 04:39:29 | Episode 1713/3000 | Score:  28 | Reward: 174.6 | Epsilon: 0.01092804 | Steps: 983
2025-04-20 04:40:32 | Episode 1714/3000 | Score:  33 | Reward: 220.7 | Epsilon: 0.01088433 | Steps: 1027
2025-04-20 04:40:59 | Episode 1715/3000 | Score:  14 | Reward: 94.8 | Epsilon: 0.01084079 | Steps: 367
2025-04-20 04:42:07 | Episode 1716/3000 | Score:  32 | Reward: 202.8 | Epsilon: 0.01079743 | Steps: 1105
2025-04-20 04:42:59 | Episode 1717/3000 | Score:  24 | Reward: 151.7 | Epsilon: 0.01075424 | Steps: 808
2025-04-20 04:44:09 | Episode 1718/3000 | Score:  38 | Reward: 258.8 | Epsilon: 0.01071122 | Steps: 1151
2025-04-20 04:45:48 | Episode 1719/3000 | Score:  57 | Reward: 397.6 | Epsilon: 0.01066837 | Steps: 1682
2025-04-20 04:46:35 | Episode 1720/3000 | Score:  26 | Reward: 179.2 | Epsilon: 0.01062570 | Steps: 735
2025-04-20 04:47:04 | Episode 1721/3000 | Score:  18 | Reward: 131.8 | Epsilon: 0.01058320 | Steps: 401
2025-04-20 04:47:27 | Episode 1722/3000 | Score:  11 | Reward: 73.0 | Epsilon: 0.01054087 | Steps: 282
2025-04-20 04:48:42 | Episode 1723/3000 | Score:  36 | Reward: 229.3 | Epsilon: 0.01049870 | Steps: 1244
2025-04-20 04:49:03 | Episode 1724/3000 | Score:  11 | Reward: 75.0 | Epsilon: 0.01045671 | Steps: 262
2025-04-20 04:49:40 | Episode 1725/3000 | Score:  23 | Reward: 167.4 | Epsilon: 0.01041488 | Steps: 550
2025-04-20 04:50:41 | Episode 1726/3000 | Score:  29 | Reward: 184.7 | Epsilon: 0.01037322 | Steps: 983
2025-04-20 04:51:17 | Episode 1727/3000 | Score:  15 | Reward: 89.1 | Epsilon: 0.01033173 | Steps: 525
2025-04-20 04:51:31 | Episode 1728/3000 | Score:   5 | Reward: 27.0 | Epsilon: 0.01029040 | Steps: 136
2025-04-20 04:52:27 | Episode 1729/3000 | Score:  26 | Reward: 164.8 | Epsilon: 0.01024924 | Steps: 879
2025-04-20 04:52:54 | Episode 1730/3000 | Score:  16 | Reward: 116.3 | Epsilon: 0.01020824 | Steps: 354
2025-04-20 04:54:04 | Episode 1731/3000 | Score:  36 | Reward: 238.2 | Epsilon: 0.01016741 | Steps: 1155
2025-04-20 04:54:35 | Episode 1732/3000 | Score:  17 | Reward: 118.0 | Epsilon: 0.01012674 | Steps: 438
2025-04-20 04:55:39 | Episode 1733/3000 | Score:  32 | Reward: 211.0 | Epsilon: 0.01008623 | Steps: 1023
2025-04-20 04:56:04 | Episode 1734/3000 | Score:  12 | Reward: 78.6 | Epsilon: 0.01004589 | Steps: 327
2025-04-20 04:56:58 | Episode 1735/3000 | Score:  28 | Reward: 186.5 | Epsilon: 0.01000570 | Steps: 864
2025-04-20 04:58:09 | Episode 1736/3000 | Score:  36 | Reward: 236.9 | Epsilon: 0.00996568 | Steps: 1168
2025-04-20 04:59:32 | Episode 1737/3000 | Score:  46 | Reward: 317.2 | Epsilon: 0.00996568 | Steps: 1375
2025-04-20 05:00:05 | Episode 1738/3000 | Score:  16 | Reward: 104.3 | Epsilon: 0.00996568 | Steps: 474
2025-04-20 05:00:49 | Episode 1739/3000 | Score:  22 | Reward: 145.6 | Epsilon: 0.00996568 | Steps: 667
2025-04-20 05:02:17 | Episode 1740/3000 | Score:  43 | Reward: 275.8 | Epsilon: 0.00996568 | Steps: 1486
2025-04-20 05:03:12 | Episode 1741/3000 | Score:  28 | Reward: 185.4 | Epsilon: 0.00996568 | Steps: 875
2025-04-20 05:04:09 | Episode 1742/3000 | Score:  35 | Reward: 253.2 | Epsilon: 0.00996568 | Steps: 904
2025-04-20 05:04:31 | Episode 1743/3000 | Score:  12 | Reward: 82.1 | Epsilon: 0.00996568 | Steps: 292
2025-04-20 05:05:33 | Episode 1744/3000 | Score:  30 | Reward: 195.3 | Epsilon: 0.00996568 | Steps: 978
2025-04-20 05:07:02 | Episode 1745/3000 | Score:  41 | Reward: 253.4 | Epsilon: 0.00996568 | Steps: 1508
2025-04-20 05:08:22 | Episode 1746/3000 | Score:  42 | Reward: 281.0 | Epsilon: 0.00996568 | Steps: 1333
2025-04-20 05:09:03 | Episode 1747/3000 | Score:  23 | Reward: 160.1 | Epsilon: 0.00996568 | Steps: 623
2025-04-20 05:09:49 | Episode 1748/3000 | Score:  27 | Reward: 191.7 | Epsilon: 0.00996568 | Steps: 711
2025-04-20 05:10:06 | Episode 1749/3000 | Score:   6 | Reward: 33.8 | Epsilon: 0.00996568 | Steps: 169
2025-04-20 05:11:02 | Episode 1750/3000 | Score:  34 | Reward: 244.6 | Epsilon: 0.00996568 | Steps: 889
2025-04-20 05:12:39 | Episode 1751/3000 | Score:  57 | Reward: 400.7 | Epsilon: 0.00996568 | Steps: 1651
2025-04-20 05:13:43 | Episode 1752/3000 | Score:  36 | Reward: 250.8 | Epsilon: 0.00996568 | Steps: 1029
2025-04-20 05:14:55 | Episode 1753/3000 | Score:  39 | Reward: 264.9 | Epsilon: 0.00996568 | Steps: 1191
2025-04-20 05:15:23 | Episode 1754/3000 | Score:  18 | Reward: 133.9 | Epsilon: 0.00996568 | Steps: 380
2025-04-20 05:16:19 | Episode 1755/3000 | Score:  33 | Reward: 234.3 | Epsilon: 0.00996568 | Steps: 891
2025-04-20 05:17:37 | Episode 1756/3000 | Score:  43 | Reward: 295.3 | Epsilon: 0.00996568 | Steps: 1291
2025-04-20 05:18:30 | Episode 1757/3000 | Score:  29 | Reward: 199.1 | Epsilon: 0.00996568 | Steps: 839
2025-04-20 05:19:40 | Episode 1758/3000 | Score:  41 | Reward: 289.3 | Epsilon: 0.00996568 | Steps: 1149
2025-04-20 05:20:25 | Episode 1759/3000 | Score:  30 | Reward: 225.1 | Epsilon: 0.00996568 | Steps: 680
2025-04-20 05:20:55 | Episode 1760/3000 | Score:  14 | Reward: 89.9 | Epsilon: 0.00996568 | Steps: 416
2025-04-20 05:21:36 | Episode 1761/3000 | Score:  23 | Reward: 160.6 | Epsilon: 0.00996568 | Steps: 618
2025-04-20 05:22:28 | Episode 1762/3000 | Score:  26 | Reward: 170.6 | Epsilon: 0.00996568 | Steps: 821
2025-04-20 05:23:13 | Episode 1763/3000 | Score:  28 | Reward: 204.3 | Epsilon: 0.00996568 | Steps: 686
2025-04-20 05:23:46 | Episode 1764/3000 | Score:  17 | Reward: 114.2 | Epsilon: 0.00996568 | Steps: 476
2025-04-20 05:24:27 | Episode 1765/3000 | Score:  21 | Reward: 141.2 | Epsilon: 0.00996568 | Steps: 610
2025-04-20 05:25:46 | Episode 1766/3000 | Score:  40 | Reward: 261.3 | Epsilon: 0.00996568 | Steps: 1328
2025-04-20 05:26:17 | Episode 1767/3000 | Score:  12 | Reward: 67.7 | Epsilon: 0.00996568 | Steps: 436
2025-04-20 05:27:16 | Episode 1768/3000 | Score:  34 | Reward: 239.1 | Epsilon: 0.00996568 | Steps: 944
2025-04-20 05:28:18 | Episode 1769/3000 | Score:  28 | Reward: 172.5 | Epsilon: 0.00996568 | Steps: 1004
2025-04-20 05:29:38 | Episode 1770/3000 | Score:  41 | Reward: 273.2 | Epsilon: 0.00996568 | Steps: 1310
2025-04-20 05:31:04 | Episode 1771/3000 | Score:  43 | Reward: 279.7 | Epsilon: 0.00996568 | Steps: 1447
2025-04-20 05:31:23 | Episode 1772/3000 | Score:   7 | Reward: 39.2 | Epsilon: 0.00996568 | Steps: 216
2025-04-20 05:33:02 | Episode 1773/3000 | Score:  44 | Reward: 266.9 | Epsilon: 0.00996568 | Steps: 1676
2025-04-20 05:33:42 | Episode 1774/3000 | Score:  19 | Reward: 121.8 | Epsilon: 0.00996568 | Steps: 602
2025-04-20 05:34:36 | Episode 1775/3000 | Score:  29 | Reward: 198.4 | Epsilon: 0.00996568 | Steps: 846
2025-04-20 05:35:13 | Episode 1776/3000 | Score:  14 | Reward: 77.5 | Epsilon: 0.00996568 | Steps: 540
2025-04-20 05:36:03 | Episode 1777/3000 | Score:  22 | Reward: 134.1 | Epsilon: 0.00996568 | Steps: 782
2025-04-20 05:36:36 | Episode 1778/3000 | Score:  16 | Reward: 103.0 | Epsilon: 0.00996568 | Steps: 487
2025-04-20 05:37:05 | Episode 1779/3000 | Score:  11 | Reward: 61.4 | Epsilon: 0.00996568 | Steps: 398
2025-04-20 05:38:06 | Episode 1780/3000 | Score:  31 | Reward: 206.0 | Epsilon: 0.00996568 | Steps: 972
2025-04-20 05:38:44 | Episode 1781/3000 | Score:  21 | Reward: 145.0 | Epsilon: 0.00996568 | Steps: 572
2025-04-20 05:39:15 | Episode 1782/3000 | Score:  12 | Reward: 67.7 | Epsilon: 0.00996568 | Steps: 436
2025-04-20 05:39:54 | Episode 1783/3000 | Score:  21 | Reward: 145.4 | Epsilon: 0.00996568 | Steps: 568
2025-04-20 05:40:41 | Episode 1784/3000 | Score:  19 | Reward: 108.6 | Epsilon: 0.00996568 | Steps: 734
2025-04-20 05:41:42 | Episode 1785/3000 | Score:  34 | Reward: 236.6 | Epsilon: 0.00996568 | Steps: 969
2025-04-20 05:42:39 | Episode 1786/3000 | Score:  30 | Reward: 201.2 | Epsilon: 0.00996568 | Steps: 919
2025-04-20 05:43:42 | Episode 1787/3000 | Score:  32 | Reward: 209.6 | Epsilon: 0.00996568 | Steps: 1037
2025-04-20 05:44:19 | Episode 1788/3000 | Score:  20 | Reward: 138.0 | Epsilon: 0.00996568 | Steps: 541
2025-04-20 05:45:05 | Episode 1789/3000 | Score:  20 | Reward: 121.2 | Epsilon: 0.00996568 | Steps: 709
2025-04-20 05:46:06 | Episode 1790/3000 | Score:  32 | Reward: 214.6 | Epsilon: 0.00996568 | Steps: 987
2025-04-20 05:46:38 | Episode 1791/3000 | Score:  16 | Reward: 108.3 | Epsilon: 0.00996568 | Steps: 434
2025-04-20 05:47:07 | Episode 1792/3000 | Score:  11 | Reward: 60.4 | Epsilon: 0.00996568 | Steps: 408
2025-04-20 05:47:39 | Episode 1793/3000 | Score:  18 | Reward: 125.9 | Epsilon: 0.00996568 | Steps: 460
2025-04-20 05:48:20 | Episode 1794/3000 | Score:  22 | Reward: 151.9 | Epsilon: 0.00996568 | Steps: 604
2025-04-20 05:48:54 | Episode 1795/3000 | Score:  10 | Reward: 41.3 | Epsilon: 0.00996568 | Steps: 498
2025-04-20 05:49:03 | Episode 1796/3000 | Score:   3 | Reward: 16.5 | Epsilon: 0.00996568 | Steps:  39
